"","segment","month","year","sim","state"
"3060","20","9","3","2",2
"3061","1","10","3","2",2
"3062","2","10","3","2",2
"3063","3","10","3","2",2
"3064","4","10","3","2",2
"3065","5","10","3","2",2
"3066","6","10","3","2",2
"3067","7","10","3","2",2
"3068","8","10","3","2",2
"3069","9","10","3","2",2
"3070","10","10","3","2",2
"3071","11","10","3","2",2
"3072","12","10","3","2",2
"3073","13","10","3","2",2
"3074","14","10","3","2",1
"3075","15","10","3","2",1
"3076","16","10","3","2",2
"3077","17","10","3","2",1
"3078","18","10","3","2",2
"3079","19","10","3","2",2
"3080","20","10","3","2",2
"3081","1","11","3","2",2
"3082","2","11","3","2",2
"3083","3","11","3","2",2
"3084","4","11","3","2",2
"3085","5","11","3","2",2
"3086","6","11","3","2",2
"3087","7","11","3","2",2
"3088","8","11","3","2",2
"3089","9","11","3","2",2
"3090","10","11","3","2",2
"3091","11","11","3","2",2
"3092","12","11","3","2",2
"3093","13","11","3","2",2
"3094","14","11","3","2",1
"3095","15","11","3","2",1
"3096","16","11","3","2",2
"3097","17","11","3","2",2
"3098","18","11","3","2",2
"3099","19","11","3","2",1
"3100","20","11","3","2",1
"3101","1","12","3","2",2
"3102","2","12","3","2",2
"3103","3","12","3","2",2
"3104","4","12","3","2",2
"3105","5","12","3","2",2
"3106","6","12","3","2",2
"3107","7","12","3","2",2
"3108","8","12","3","2",2
"3109","9","12","3","2",2
"3110","10","12","3","2",2
"3111","11","12","3","2",2
"3112","12","12","3","2",2
"3113","13","12","3","2",2
"3114","14","12","3","2",2
"3115","15","12","3","2",1
"3116","16","12","3","2",2
"3117","17","12","3","2",1
"3118","18","12","3","2",2
"3119","19","12","3","2",2
"3120","20","12","3","2",2
"3121","1","1","4","2",2
"3122","2","1","4","2",2
"3123","3","1","4","2",2
"3124","4","1","4","2",2
"3125","5","1","4","2",2
"3126","6","1","4","2",2
"3127","7","1","4","2",2
"3128","8","1","4","2",2
"3129","9","1","4","2",2
"3130","10","1","4","2",2
"3131","11","1","4","2",2
"3132","12","1","4","2",1
"3133","13","1","4","2",2
"3134","14","1","4","2",2
"3135","15","1","4","2",1
"3136","16","1","4","2",2
"3137","17","1","4","2",1
"3138","18","1","4","2",2
"3139","19","1","4","2",2
"3140","20","1","4","2",2
"3141","1","2","4","2",2
"3142","2","2","4","2",2
"3143","3","2","4","2",2
"3144","4","2","4","2",2
"3145","5","2","4","2",2
"3146","6","2","4","2",2
"3147","7","2","4","2",1
"3148","8","2","4","2",2
"3149","9","2","4","2",2
"3150","10","2","4","2",2
"3151","11","2","4","2",2
"3152","12","2","4","2",1
"3153","13","2","4","2",2
"3154","14","2","4","2",2
"3155","15","2","4","2",1
"3156","16","2","4","2",2
"3157","17","2","4","2",2
"3158","18","2","4","2",2
"3159","19","2","4","2",2
"3160","20","2","4","2",2
"3161","1","3","4","2",2
"3162","2","3","4","2",2
"3163","3","3","4","2",2
"3164","4","3","4","2",2
"3165","5","3","4","2",2
"3166","6","3","4","2",1
"3167","7","3","4","2",2
"3168","8","3","4","2",2
"3169","9","3","4","2",2
"3170","10","3","4","2",2
"3171","11","3","4","2",2
"3172","12","3","4","2",2
"3173","13","3","4","2",1
"3174","14","3","4","2",2
"3175","15","3","4","2",2
"3176","16","3","4","2",2
"3177","17","3","4","2",2
"3178","18","3","4","2",2
"3179","19","3","4","2",2
"3180","20","3","4","2",2
"3181","1","4","4","2",2
"3182","2","4","4","2",2
"3183","3","4","4","2",2
"3184","4","4","4","2",2
"3185","5","4","4","2",2
"3186","6","4","4","2",2
"3187","7","4","4","2",2
"3188","8","4","4","2",2
"3189","9","4","4","2",2
"3190","10","4","4","2",2
"3191","11","4","4","2",2
"3192","12","4","4","2",2
"3193","13","4","4","2",1
"3194","14","4","4","2",2
"3195","15","4","4","2",2
"3196","16","4","4","2",2
"3197","17","4","4","2",2
"3198","18","4","4","2",2
"3199","19","4","4","2",2
"3200","20","4","4","2",2
"3201","1","5","4","2",2
"3202","2","5","4","2",2
"3203","3","5","4","2",2
"3204","4","5","4","2",2
"3205","5","5","4","2",2
"3206","6","5","4","2",2
"3207","7","5","4","2",1
"3208","8","5","4","2",2
"3209","9","5","4","2",2
"3210","10","5","4","2",1
"3211","11","5","4","2",2
"3212","12","5","4","2",2
"3213","13","5","4","2",1
"3214","14","5","4","2",2
"3215","15","5","4","2",2
"3216","16","5","4","2",2
"3217","17","5","4","2",2
"3218","18","5","4","2",2
"3219","19","5","4","2",2
"3220","20","5","4","2",2
"3221","1","6","4","2",2
"3222","2","6","4","2",2
"3223","3","6","4","2",2
"3224","4","6","4","2",2
"3225","5","6","4","2",2
"3226","6","6","4","2",1
"3227","7","6","4","2",2
"3228","8","6","4","2",2
"3229","9","6","4","2",2
"3230","10","6","4","2",1
"3231","11","6","4","2",2
"3232","12","6","4","2",2
"3233","13","6","4","2",1
"3234","14","6","4","2",2
"3235","15","6","4","2",2
"3236","16","6","4","2",2
"3237","17","6","4","2",2
"3238","18","6","4","2",2
"3239","19","6","4","2",2
"3240","20","6","4","2",2
"3241","1","7","4","2",2
"3242","2","7","4","2",2
"3243","3","7","4","2",2
"3244","4","7","4","2",2
"3245","5","7","4","2",2
"3246","6","7","4","2",1
"3247","7","7","4","2",2
"3248","8","7","4","2",2
"3249","9","7","4","2",2
"3250","10","7","4","2",1
"3251","11","7","4","2",2
"3252","12","7","4","2",2
"3253","13","7","4","2",1
"3254","14","7","4","2",2
"3255","15","7","4","2",2
"3256","16","7","4","2",2
"3257","17","7","4","2",2
"3258","18","7","4","2",2
"3259","19","7","4","2",2
"3260","20","7","4","2",2
"3261","1","8","4","2",2
"3262","2","8","4","2",2
"3263","3","8","4","2",2
"3264","4","8","4","2",2
"3265","5","8","4","2",2
"3266","6","8","4","2",1
"3267","7","8","4","2",1
"3268","8","8","4","2",2
"3269","9","8","4","2",2
"3270","10","8","4","2",1
"3271","11","8","4","2",2
"3272","12","8","4","2",1
"3273","13","8","4","2",2
"3274","14","8","4","2",2
"3275","15","8","4","2",2
"3276","16","8","4","2",2
"3277","17","8","4","2",2
"3278","18","8","4","2",2
"3279","19","8","4","2",2
"3280","20","8","4","2",2
"3281","1","9","4","2",2
"3282","2","9","4","2",2
"3283","3","9","4","2",2
"3284","4","9","4","2",2
"3285","5","9","4","2",2
"3286","6","9","4","2",1
"3287","7","9","4","2",1
"3288","8","9","4","2",2
"3289","9","9","4","2",2
"3290","10","9","4","2",1
"3291","11","9","4","2",2
"3292","12","9","4","2",1
"3293","13","9","4","2",2
"3294","14","9","4","2",2
"3295","15","9","4","2",2
"3296","16","9","4","2",2
"3297","17","9","4","2",2
"3298","18","9","4","2",2
"3299","19","9","4","2",2
"3300","20","9","4","2",2
"3301","1","10","4","2",2
"3302","2","10","4","2",2
"3303","3","10","4","2",2
"3304","4","10","4","2",2
"3305","5","10","4","2",2
"3306","6","10","4","2",1
"3307","7","10","4","2",1
"3308","8","10","4","2",2
"3309","9","10","4","2",2
"3310","10","10","4","2",1
"3311","11","10","4","2",2
"3312","12","10","4","2",2
"3313","13","10","4","2",2
"3314","14","10","4","2",2
"3315","15","10","4","2",2
"3316","16","10","4","2",2
"3317","17","10","4","2",2
"3318","18","10","4","2",2
"3319","19","10","4","2",2
"3320","20","10","4","2",2
"3321","1","11","4","2",2
"3322","2","11","4","2",2
"3323","3","11","4","2",2
"3324","4","11","4","2",2
"3325","5","11","4","2",2
"3326","6","11","4","2",1
"3327","7","11","4","2",1
"3328","8","11","4","2",2
"3329","9","11","4","2",2
"3330","10","11","4","2",1
"3331","11","11","4","2",2
"3332","12","11","4","2",1
"3333","13","11","4","2",2
"3334","14","11","4","2",2
"3335","15","11","4","2",2
"3336","16","11","4","2",2
"3337","17","11","4","2",2
"3338","18","11","4","2",2
"3339","19","11","4","2",2
"3340","20","11","4","2",2
"3341","1","12","4","2",2
"3342","2","12","4","2",2
"3343","3","12","4","2",2
"3344","4","12","4","2",2
"3345","5","12","4","2",2
"3346","6","12","4","2",1
"3347","7","12","4","2",1
"3348","8","12","4","2",2
"3349","9","12","4","2",2
"3350","10","12","4","2",2
"3351","11","12","4","2",2
"3352","12","12","4","2",2
"3353","13","12","4","2",1
"3354","14","12","4","2",2
"3355","15","12","4","2",2
"3356","16","12","4","2",2
"3357","17","12","4","2",2
"3358","18","12","4","2",2
"3359","19","12","4","2",2
"3360","20","12","4","2",2
"3361","1","1","5","2",2
"3362","2","1","5","2",2
"3363","3","1","5","2",2
"3364","4","1","5","2",2
"3365","5","1","5","2",2
"3366","6","1","5","2",1
"3367","7","1","5","2",1
"3368","8","1","5","2",2
"3369","9","1","5","2",2
"3370","10","1","5","2",2
"3371","11","1","5","2",1
"3372","12","1","5","2",2
"3373","13","1","5","2",1
"3374","14","1","5","2",1
"3375","15","1","5","2",1
"3376","16","1","5","2",1
"3377","17","1","5","2",2
"3378","18","1","5","2",1
"3379","19","1","5","2",2
"3380","20","1","5","2",2
"3381","1","2","5","2",2
"3382","2","2","5","2",2
"3383","3","2","5","2",2
"3384","4","2","5","2",2
"3385","5","2","5","2",2
"3386","6","2","5","2",1
"3387","7","2","5","2",1
"3388","8","2","5","2",2
"3389","9","2","5","2",2
"3390","10","2","5","2",2
"3391","11","2","5","2",1
"3392","12","2","5","2",2
"3393","13","2","5","2",1
"3394","14","2","5","2",2
"3395","15","2","5","2",1
"3396","16","2","5","2",1
"3397","17","2","5","2",2
"3398","18","2","5","2",1
"3399","19","2","5","2",2
"3400","20","2","5","2",2
"3401","1","3","5","2",2
"3402","2","3","5","2",2
"3403","3","3","5","2",2
"3404","4","3","5","2",2
"3405","5","3","5","2",2
"3406","6","3","5","2",1
"3407","7","3","5","2",1
"3408","8","3","5","2",2
"3409","9","3","5","2",2
"3410","10","3","5","2",2
"3411","11","3","5","2",1
"3412","12","3","5","2",2
"3413","13","3","5","2",1
"3414","14","3","5","2",1
"3415","15","3","5","2",1
"3416","16","3","5","2",1
"3417","17","3","5","2",2
"3418","18","3","5","2",1
"3419","19","3","5","2",2
"3420","20","3","5","2",2
"3421","1","4","5","2",2
"3422","2","4","5","2",2
"3423","3","4","5","2",2
"3424","4","4","5","2",2
"3425","5","4","5","2",2
"3426","6","4","5","2",1
"3427","7","4","5","2",1
"3428","8","4","5","2",2
"3429","9","4","5","2",2
"3430","10","4","5","2",2
"3431","11","4","5","2",1
"3432","12","4","5","2",2
"3433","13","4","5","2",2
"3434","14","4","5","2",1
"3435","15","4","5","2",2
"3436","16","4","5","2",1
"3437","17","4","5","2",2
"3438","18","4","5","2",1
"3439","19","4","5","2",2
"3440","20","4","5","2",2
"3441","1","5","5","2",2
"3442","2","5","5","2",2
"3443","3","5","5","2",2
"3444","4","5","5","2",2
"3445","5","5","5","2",2
"3446","6","5","5","2",1
"3447","7","5","5","2",1
"3448","8","5","5","2",2
"3449","9","5","5","2",2
"3450","10","5","5","2",2
"3451","11","5","5","2",1
"3452","12","5","5","2",2
"3453","13","5","5","2",2
"3454","14","5","5","2",2
"3455","15","5","5","2",1
"3456","16","5","5","2",1
"3457","17","5","5","2",2
"3458","18","5","5","2",1
"3459","19","5","5","2",2
"3460","20","5","5","2",2
"3461","1","6","5","2",2
"3462","2","6","5","2",2
"3463","3","6","5","2",2
"3464","4","6","5","2",2
"3465","5","6","5","2",2
"3466","6","6","5","2",1
"3467","7","6","5","2",1
"3468","8","6","5","2",2
"3469","9","6","5","2",2
"3470","10","6","5","2",2
"3471","11","6","5","2",1
"3472","12","6","5","2",2
"3473","13","6","5","2",2
"3474","14","6","5","2",1
"3475","15","6","5","2",2
"3476","16","6","5","2",1
"3477","17","6","5","2",2
"3478","18","6","5","2",1
"3479","19","6","5","2",2
"3480","20","6","5","2",2
"3481","1","7","5","2",2
"3482","2","7","5","2",2
"3483","3","7","5","2",2
"3484","4","7","5","2",2
"3485","5","7","5","2",2
"3486","6","7","5","2",2
"3487","7","7","5","2",1
"3488","8","7","5","2",2
"3489","9","7","5","2",2
"3490","10","7","5","2",2
"3491","11","7","5","2",1
"3492","12","7","5","2",2
"3493","13","7","5","2",2
"3494","14","7","5","2",2
"3495","15","7","5","2",1
"3496","16","7","5","2",1
"3497","17","7","5","2",2
"3498","18","7","5","2",2
"3499","19","7","5","2",2
"3500","20","7","5","2",2
"3501","1","8","5","2",2
"3502","2","8","5","2",2
"3503","3","8","5","2",2
"3504","4","8","5","2",2
"3505","5","8","5","2",2
"3506","6","8","5","2",2
"3507","7","8","5","2",1
"3508","8","8","5","2",2
"3509","9","8","5","2",2
"3510","10","8","5","2",2
"3511","11","8","5","2",1
"3512","12","8","5","2",2
"3513","13","8","5","2",2
"3514","14","8","5","2",2
"3515","15","8","5","2",1
"3516","16","8","5","2",2
"3517","17","8","5","2",2
"3518","18","8","5","2",1
"3519","19","8","5","2",2
"3520","20","8","5","2",2
"3521","1","9","5","2",2
"3522","2","9","5","2",2
"3523","3","9","5","2",2
"3524","4","9","5","2",2
"3525","5","9","5","2",2
"3526","6","9","5","2",2
"3527","7","9","5","2",2
"3528","8","9","5","2",2
"3529","9","9","5","2",2
"3530","10","9","5","2",2
"3531","11","9","5","2",1
"3532","12","9","5","2",2
"3533","13","9","5","2",2
"3534","14","9","5","2",1
"3535","15","9","5","2",1
"3536","16","9","5","2",2
"3537","17","9","5","2",2
"3538","18","9","5","2",2
"3539","19","9","5","2",2
"3540","20","9","5","2",2
"3541","1","10","5","2",2
"3542","2","10","5","2",2
"3543","3","10","5","2",2
"3544","4","10","5","2",2
"3545","5","10","5","2",2
"3546","6","10","5","2",2
"3547","7","10","5","2",2
"3548","8","10","5","2",2
"3549","9","10","5","2",2
"3550","10","10","5","2",2
"3551","11","10","5","2",1
"3552","12","10","5","2",2
"3553","13","10","5","2",2
"3554","14","10","5","2",1
"3555","15","10","5","2",1
"3556","16","10","5","2",1
"3557","17","10","5","2",2
"3558","18","10","5","2",1
"3559","19","10","5","2",2
"3560","20","10","5","2",2
"3561","1","11","5","2",2
"3562","2","11","5","2",2
"3563","3","11","5","2",2
"3564","4","11","5","2",2
"3565","5","11","5","2",2
"3566","6","11","5","2",2
"3567","7","11","5","2",2
"3568","8","11","5","2",2
"3569","9","11","5","2",2
"3570","10","11","5","2",2
"3571","11","11","5","2",2
"3572","12","11","5","2",2
"3573","13","11","5","2",2
"3574","14","11","5","2",2
"3575","15","11","5","2",1
"3576","16","11","5","2",1
"3577","17","11","5","2",2
"3578","18","11","5","2",1
"3579","19","11","5","2",2
"3580","20","11","5","2",2
"3581","1","12","5","2",2
"3582","2","12","5","2",2
"3583","3","12","5","2",2
"3584","4","12","5","2",2
"3585","5","12","5","2",2
"3586","6","12","5","2",2
"3587","7","12","5","2",2
"3588","8","12","5","2",2
"3589","9","12","5","2",2
"3590","10","12","5","2",2
"3591","11","12","5","2",2
"3592","12","12","5","2",2
"3593","13","12","5","2",2
"3594","14","12","5","2",1
"3595","15","12","5","2",1
"3596","16","12","5","2",1
"3597","17","12","5","2",2
"3598","18","12","5","2",1
"3599","19","12","5","2",2
"3600","20","12","5","2",2
"3601","1","1","6","2",2
"3602","2","1","6","2",2
"3603","3","1","6","2",2
"3604","4","1","6","2",2
"3605","5","1","6","2",2
"3606","6","1","6","2",2
"3607","7","1","6","2",2
"3608","8","1","6","2",2
"3609","9","1","6","2",1
"3610","10","1","6","2",1
"3611","11","1","6","2",2
"3612","12","1","6","2",2
"3613","13","1","6","2",2
"3614","14","1","6","2",2
"3615","15","1","6","2",1
"3616","16","1","6","2",1
"3617","17","1","6","2",1
"3618","18","1","6","2",1
"3619","19","1","6","2",1
"3620","20","1","6","2",2
"3621","1","2","6","2",2
"3622","2","2","6","2",2
"3623","3","2","6","2",2
"3624","4","2","6","2",2
"3625","5","2","6","2",2
"3626","6","2","6","2",2
"3627","7","2","6","2",2
"3628","8","2","6","2",2
"3629","9","2","6","2",1
"3630","10","2","6","2",1
"3631","11","2","6","2",2
"3632","12","2","6","2",2
"3633","13","2","6","2",2
"3634","14","2","6","2",2
"3635","15","2","6","2",1
"3636","16","2","6","2",1
"3637","17","2","6","2",2
"3638","18","2","6","2",1
"3639","19","2","6","2",1
"3640","20","2","6","2",1
"3641","1","3","6","2",2
"3642","2","3","6","2",2
"3643","3","3","6","2",2
"3644","4","3","6","2",2
"3645","5","3","6","2",2
"3646","6","3","6","2",2
"3647","7","3","6","2",2
"3648","8","3","6","2",2
"3649","9","3","6","2",1
"3650","10","3","6","2",2
"3651","11","3","6","2",2
"3652","12","3","6","2",2
"3653","13","3","6","2",2
"3654","14","3","6","2",2
"3655","15","3","6","2",2
"3656","16","3","6","2",1
"3657","17","3","6","2",1
"3658","18","3","6","2",1
"3659","19","3","6","2",2
"3660","20","3","6","2",1
"3661","1","4","6","2",2
"3662","2","4","6","2",2
"3663","3","4","6","2",2
"3664","4","4","6","2",2
"3665","5","4","6","2",2
"3666","6","4","6","2",2
"3667","7","4","6","2",2
"3668","8","4","6","2",2
"3669","9","4","6","2",1
"3670","10","4","6","2",1
"3671","11","4","6","2",2
"3672","12","4","6","2",2
"3673","13","4","6","2",2
"3674","14","4","6","2",2
"3675","15","4","6","2",2
"3676","16","4","6","2",1
"3677","17","4","6","2",1
"3678","18","4","6","2",2
"3679","19","4","6","2",2
"3680","20","4","6","2",1
"3681","1","5","6","2",2
"3682","2","5","6","2",2
"3683","3","5","6","2",2
"3684","4","5","6","2",2
"3685","5","5","6","2",2
"3686","6","5","6","2",2
"3687","7","5","6","2",2
"3688","8","5","6","2",2
"3689","9","5","6","2",1
"3690","10","5","6","2",1
"3691","11","5","6","2",2
"3692","12","5","6","2",2
"3693","13","5","6","2",2
"3694","14","5","6","2",2
"3695","15","5","6","2",2
"3696","16","5","6","2",1
"3697","17","5","6","2",1
"3698","18","5","6","2",2
"3699","19","5","6","2",1
"3700","20","5","6","2",1
"3701","1","6","6","2",2
"3702","2","6","6","2",2
"3703","3","6","6","2",2
"3704","4","6","6","2",2
"3705","5","6","6","2",2
"3706","6","6","6","2",2
"3707","7","6","6","2",2
"3708","8","6","6","2",2
"3709","9","6","6","2",1
"3710","10","6","6","2",1
"3711","11","6","6","2",2
"3712","12","6","6","2",2
"3713","13","6","6","2",2
"3714","14","6","6","2",2
"3715","15","6","6","2",2
"3716","16","6","6","2",1
"3717","17","6","6","2",2
"3718","18","6","6","2",2
"3719","19","6","6","2",1
"3720","20","6","6","2",2
"3721","1","7","6","2",2
"3722","2","7","6","2",2
"3723","3","7","6","2",2
"3724","4","7","6","2",2
"3725","5","7","6","2",2
"3726","6","7","6","2",2
"3727","7","7","6","2",2
"3728","8","7","6","2",2
"3729","9","7","6","2",1
"3730","10","7","6","2",1
"3731","11","7","6","2",2
"3732","12","7","6","2",2
"3733","13","7","6","2",2
"3734","14","7","6","2",2
"3735","15","7","6","2",2
"3736","16","7","6","2",2
"3737","17","7","6","2",1
"3738","18","7","6","2",2
"3739","19","7","6","2",1
"3740","20","7","6","2",1
"3741","1","8","6","2",2
"3742","2","8","6","2",2
"3743","3","8","6","2",2
"3744","4","8","6","2",2
"3745","5","8","6","2",2
"3746","6","8","6","2",2
"3747","7","8","6","2",2
"3748","8","8","6","2",2
"3749","9","8","6","2",2
"3750","10","8","6","2",1
"3751","11","8","6","2",2
"3752","12","8","6","2",2
"3753","13","8","6","2",2
"3754","14","8","6","2",2
"3755","15","8","6","2",2
"3756","16","8","6","2",2
"3757","17","8","6","2",1
"3758","18","8","6","2",2
"3759","19","8","6","2",1
"3760","20","8","6","2",1
"3761","1","9","6","2",2
"3762","2","9","6","2",2
"3763","3","9","6","2",2
"3764","4","9","6","2",2
"3765","5","9","6","2",2
"3766","6","9","6","2",2
"3767","7","9","6","2",2
"3768","8","9","6","2",2
"3769","9","9","6","2",1
"3770","10","9","6","2",2
"3771","11","9","6","2",2
"3772","12","9","6","2",2
"3773","13","9","6","2",2
"3774","14","9","6","2",2
"3775","15","9","6","2",2
"3776","16","9","6","2",2
"3777","17","9","6","2",2
"3778","18","9","6","2",2
"3779","19","9","6","2",1
"3780","20","9","6","2",1
"3781","1","10","6","2",2
"3782","2","10","6","2",2
"3783","3","10","6","2",2
"3784","4","10","6","2",2
"3785","5","10","6","2",2
"3786","6","10","6","2",2
"3787","7","10","6","2",2
"3788","8","10","6","2",2
"3789","9","10","6","2",1
"3790","10","10","6","2",2
"3791","11","10","6","2",2
"3792","12","10","6","2",2
"3793","13","10","6","2",2
"3794","14","10","6","2",2
"3795","15","10","6","2",2
"3796","16","10","6","2",2
"3797","17","10","6","2",1
"3798","18","10","6","2",2
"3799","19","10","6","2",1
"3800","20","10","6","2",2
"3801","1","11","6","2",2
"3802","2","11","6","2",2
"3803","3","11","6","2",2
"3804","4","11","6","2",2
"3805","5","11","6","2",2
"3806","6","11","6","2",2
"3807","7","11","6","2",2
"3808","8","11","6","2",2
"3809","9","11","6","2",1
"3810","10","11","6","2",2
"3811","11","11","6","2",2
"3812","12","11","6","2",2
"3813","13","11","6","2",2
"3814","14","11","6","2",2
"3815","15","11","6","2",2
"3816","16","11","6","2",2
"3817","17","11","6","2",1
"3818","18","11","6","2",2
"3819","19","11","6","2",2
"3820","20","11","6","2",1
"3821","1","12","6","2",2
"3822","2","12","6","2",2
"3823","3","12","6","2",2
"3824","4","12","6","2",2
"3825","5","12","6","2",2
"3826","6","12","6","2",2
"3827","7","12","6","2",2
"3828","8","12","6","2",2
"3829","9","12","6","2",1
"3830","10","12","6","2",1
"3831","11","12","6","2",2
"3832","12","12","6","2",2
"3833","13","12","6","2",2
"3834","14","12","6","2",2
"3835","15","12","6","2",2
"3836","16","12","6","2",2
"3837","17","12","6","2",1
"3838","18","12","6","2",2
"3839","19","12","6","2",1
"3840","20","12","6","2",1
"3841","1","1","7","2",2
"3842","2","1","7","2",2
"3843","3","1","7","2",2
"3844","4","1","7","2",2
"3845","5","1","7","2",2
"3846","6","1","7","2",1
"3847","7","1","7","2",2
"3848","8","1","7","2",2
"3849","9","1","7","2",2
"3850","10","1","7","2",1
"3851","11","1","7","2",2
"3852","12","1","7","2",1
"3853","13","1","7","2",2
"3854","14","1","7","2",2
"3855","15","1","7","2",2
"3856","16","1","7","2",2
"3857","17","1","7","2",2
"3858","18","1","7","2",2
"3859","19","1","7","2",1
"3860","20","1","7","2",1
"3861","1","2","7","2",2
"3862","2","2","7","2",2
"3863","3","2","7","2",2
"3864","4","2","7","2",2
"3865","5","2","7","2",2
"3866","6","2","7","2",2
"3867","7","2","7","2",2
"3868","8","2","7","2",2
"3869","9","2","7","2",2
"3870","10","2","7","2",1
"3871","11","2","7","2",2
"3872","12","2","7","2",1
"3873","13","2","7","2",1
"3874","14","2","7","2",2
"3875","15","2","7","2",2
"3876","16","2","7","2",2
"3877","17","2","7","2",2
"3878","18","2","7","2",2
"3879","19","2","7","2",1
"3880","20","2","7","2",2
"3881","1","3","7","2",2
"3882","2","3","7","2",2
"3883","3","3","7","2",2
"3884","4","3","7","2",2
"3885","5","3","7","2",2
"3886","6","3","7","2",1
"3887","7","3","7","2",1
"3888","8","3","7","2",2
"3889","9","3","7","2",2
"3890","10","3","7","2",1
"3891","11","3","7","2",2
"3892","12","3","7","2",1
"3893","13","3","7","2",1
"3894","14","3","7","2",2
"3895","15","3","7","2",2
"3896","16","3","7","2",2
"3897","17","3","7","2",2
"3898","18","3","7","2",2
"3899","19","3","7","2",1
"3900","20","3","7","2",2
"3901","1","4","7","2",2
"3902","2","4","7","2",2
"3903","3","4","7","2",2
"3904","4","4","7","2",2
"3905","5","4","7","2",2
"3906","6","4","7","2",2
"3907","7","4","7","2",2
"3908","8","4","7","2",2
"3909","9","4","7","2",2
"3910","10","4","7","2",2
"3911","11","4","7","2",2
"3912","12","4","7","2",1
"3913","13","4","7","2",1
"3914","14","4","7","2",2
"3915","15","4","7","2",2
"3916","16","4","7","2",2
"3917","17","4","7","2",2
"3918","18","4","7","2",2
"3919","19","4","7","2",2
"3920","20","4","7","2",2
"3921","1","5","7","2",2
"3922","2","5","7","2",2
"3923","3","5","7","2",2
"3924","4","5","7","2",2
"3925","5","5","7","2",2
"3926","6","5","7","2",1
"3927","7","5","7","2",1
"3928","8","5","7","2",1
"3929","9","5","7","2",2
"3930","10","5","7","2",2
"3931","11","5","7","2",2
"3932","12","5","7","2",1
"3933","13","5","7","2",1
"3934","14","5","7","2",2
"3935","15","5","7","2",2
"3936","16","5","7","2",2
"3937","17","5","7","2",2
"3938","18","5","7","2",2
"3939","19","5","7","2",2
"3940","20","5","7","2",2
"3941","1","6","7","2",2
"3942","2","6","7","2",2
"3943","3","6","7","2",2
"3944","4","6","7","2",2
"3945","5","6","7","2",2
"3946","6","6","7","2",2
"3947","7","6","7","2",2
"3948","8","6","7","2",1
"3949","9","6","7","2",2
"3950","10","6","7","2",2
"3951","11","6","7","2",2
"3952","12","6","7","2",1
"3953","13","6","7","2",1
"3954","14","6","7","2",2
"3955","15","6","7","2",2
"3956","16","6","7","2",2
"3957","17","6","7","2",2
"3958","18","6","7","2",2
"3959","19","6","7","2",2
"3960","20","6","7","2",2
"3961","1","7","7","2",2
"3962","2","7","7","2",2
"3963","3","7","7","2",2
"3964","4","7","7","2",2
"3965","5","7","7","2",2
"3966","6","7","7","2",1
"3967","7","7","7","2",1
"3968","8","7","7","2",1
"3969","9","7","7","2",2
"3970","10","7","7","2",2
"3971","11","7","7","2",2
"3972","12","7","7","2",1
"3973","13","7","7","2",1
"3974","14","7","7","2",2
"3975","15","7","7","2",2
"3976","16","7","7","2",2
"3977","17","7","7","2",2
"3978","18","7","7","2",2
"3979","19","7","7","2",2
"3980","20","7","7","2",2
"3981","1","8","7","2",2
"3982","2","8","7","2",2
"3983","3","8","7","2",2
"3984","4","8","7","2",2
"3985","5","8","7","2",2
"3986","6","8","7","2",1
"3987","7","8","7","2",2
"3988","8","8","7","2",1
"3989","9","8","7","2",2
"3990","10","8","7","2",2
"3991","11","8","7","2",2
"3992","12","8","7","2",2
"3993","13","8","7","2",1
"3994","14","8","7","2",2
"3995","15","8","7","2",2
"3996","16","8","7","2",2
"3997","17","8","7","2",2
"3998","18","8","7","2",2
"3999","19","8","7","2",2
"4000","20","8","7","2",2
"4001","1","9","7","2",2
"4002","2","9","7","2",2
"4003","3","9","7","2",2
"4004","4","9","7","2",2
"4005","5","9","7","2",2
"4006","6","9","7","2",1
"4007","7","9","7","2",1
"4008","8","9","7","2",1
"4009","9","9","7","2",2
"4010","10","9","7","2",2
"4011","11","9","7","2",2
"4012","12","9","7","2",1
"4013","13","9","7","2",2
"4014","14","9","7","2",2
"4015","15","9","7","2",2
"4016","16","9","7","2",2
"4017","17","9","7","2",2
"4018","18","9","7","2",2
"4019","19","9","7","2",2
"4020","20","9","7","2",2
"4021","1","10","7","2",2
"4022","2","10","7","2",2
"4023","3","10","7","2",2
"4024","4","10","7","2",2
"4025","5","10","7","2",2
"4026","6","10","7","2",1
"4027","7","10","7","2",2
"4028","8","10","7","2",1
"4029","9","10","7","2",2
"4030","10","10","7","2",2
"4031","11","10","7","2",2
"4032","12","10","7","2",1
"4033","13","10","7","2",2
"4034","14","10","7","2",2
"4035","15","10","7","2",2
"4036","16","10","7","2",2
"4037","17","10","7","2",2
"4038","18","10","7","2",2
"4039","19","10","7","2",2
"4040","20","10","7","2",2
"4041","1","11","7","2",2
"4042","2","11","7","2",2
"4043","3","11","7","2",2
"4044","4","11","7","2",2
"4045","5","11","7","2",2
"4046","6","11","7","2",1
"4047","7","11","7","2",1
"4048","8","11","7","2",1
"4049","9","11","7","2",2
"4050","10","11","7","2",2
"4051","11","11","7","2",2
"4052","12","11","7","2",1
"4053","13","11","7","2",1
"4054","14","11","7","2",2
"4055","15","11","7","2",2
"4056","16","11","7","2",2
"4057","17","11","7","2",2
